Unnamed: 0,index,name,price,year,brand,km_drive
4380,4380, TOYOTA VIOS 1.5 E,329000.0,2016,TOYOTA,180000
4381,4381, HONDA ACCORD 2.4 EL,378000.0,2011,HONDA,0
4382,4382, MERCEDES BENZ C250 AMG Dynamic,2090000.0,2016,MERCEDES,74425
4383,4383, MERCEDES BENZ C250 AMG Dynamic,2269000.0,2016,MERCEDES,35000
4384,4384, MERCEDES BENZ C250 Sport,1870000.0,2017,MERCEDES,53690
4385,4385, MERCEDES BENZ GLC250 D,2788000.0,2021,MERCEDES,41554
4386,4386, MERCEDES BENZ GLA250 AMG,1370000.0,2017,MERCEDES,83780
4387,4387, MERCEDES BENZ GLC250 4MATIC,3010000.0,2021,MERCEDES,14872
4388,4388, MERCEDES BENZ E300 BlueTEC HYBRID,978000.0,2014,MERCEDES,84000
4389,4389, BMW 528I Luxury,919000.0,2013,BMW,91900
4390,4390, MITSUBISHI TRITON 2.4 GLS Plus,419000.0,2015,MITSUBISHI,210000
4391,4391, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,499000.0,2011,MITSUBISHI,170605
4392,4392, MERCEDES BENZ CLA250 AMG Dynamic,1250000.0,2017,MERCEDES,88433
4393,4393, TOYOTA INNOVA 2.0 V,379000.0,2013,TOYOTA,199000
4394,4394, BMW 320D Sport,1550000.0,2017,BMW,82797
4395,4395, MERCEDES BENZ E300 BlueTEC HYBRID,989000.0,2014,MERCEDES,86000
4396,4396, HONDA JAZZ 1.5 S,409000.0,2015,HONDA,145000
4397,4397, BMW 318I SE,380000.0,2008,BMW,120000
4398,4398, TOYOTA WISH 2.0 Q,229000.0,2004,TOYOTA,192000
4399,4399, TOYOTA FORTUNER 2.8 V 4WD,999000.0,2017,TOYOTA,242000
4400,4400, BMW X3 xDrive20d,859000.0,2013,BMW,100000
4401,4401, MAZDA 2 1.5 Groove,209000.0,2012,MAZDA,143000
4402,4402, FORD ECOSPORT 1.5 Titanium,319000.0,2014,FORD,136000
4403,4403, MAZDA BT-50 PRO 2.2 Hi-Racer,379000.0,2016,MAZDA,250000
4404,4404, BMW X6 xDrive35i,1290000.0,2009,BMW,79000
4405,4405, HONDA HR-V 1.8 EL,599000.0,2016,HONDA,166000
4406,4406, MAZDA 3 2.0 Maxx,309000.0,2012,MAZDA,129000
4407,4407, HONDA BR-V 1.5 V,459000.0,2016,HONDA,140000
4408,4408, TOYOTA HILUX REVO 2.4 E Prerunner,469000.0,2016,TOYOTA,163000
4409,4409, BMW X4 xDrive20d,1619000.0,2015,BMW,92000
4410,4410, MINI COOPER 2.0 S Countryman,2150000.0,2022,MINI,2000
4411,4411, MERCEDES BENZ GLC250 D 4MATIC,2199000.0,2018,MERCEDES,74094
4412,4412, MERCEDES BENZ C250 AMG Dynamic,2090000.0,2018,MERCEDES,55487
4413,4413, MERCEDES BENZ E200,1019000.0,2012,MERCEDES,88444
4414,4414, BMW X3 xDrive20d,999000.0,2015,BMW,110000
4415,4415, BMW X3 xDrive20d,2190000.0,2019,BMW,100000
4416,4416, MERCEDES BENZ E350 AMG,1950000.0,2018,MERCEDES,50000
4417,4417, MERCEDES BENZ C43 AMG,3170000.0,2018,MERCEDES,12133
4418,4418, MITSUBISHI SPACE WAGON 2.4 GT,308000.0,2009,MITSUBISHI,0
4419,4419, MITSUBISHI SPACE WAGON 2.4 GLS,278000.0,2008,MITSUBISHI,0
4420,4420, TOYOTA ALPHARD 2.5 HYBRID X E-Four 4WD,2799000.0,2021,TOYOTA,11000
4421,4421, BMW X1 sDrive18i,928000.0,2016,BMW,58969
4422,4422, TOYOTA YARIS ATIV 1.2 E,415000.0,2021,TOYOTA,22000
4423,4423, TOYOTA HILUX VIGO CHAMP,349000.0,2012,TOYOTA,200000
4424,4424, TOYOTA HILUX VIGO CHAMP,369000.0,2012,TOYOTA,214000
4425,4425, MAZDA BT-50 PRO 2.2 Hi-Racer,379000.0,2017,MAZDA,135000
4426,4426, TOYOTA HILUX REVO 2.4 J Plus,439000.0,2018,TOYOTA,112000
4427,4427, BMW X4,1758000.0,2017,BMW,69581
4428,4428, BMW 520D Sport,1850000.0,2017,BMW,75343
4429,4429, HONDA CR-V 2.4 EL,308000.0,2008,HONDA,0
4430,4430, BMW 520I SE,849000.0,2012,BMW,80000
4431,4431, MERCEDES BENZ CLA250 AMG Dynamic,1398000.0,2018,MERCEDES,45018
4432,4432, TOYOTA ALPHARD 2.5 S C-Package,3429000.0,2021,TOYOTA,20000
4433,4433, MERCEDES BENZ C250 AMG Dynamic,2290000.0,2017,MERCEDES,32000
4434,4434, MERCEDES BENZ C43 AMG,3190000.0,2020,MERCEDES,24000
4435,4435, TOYOTA AVANZA 1.5 S,278000.0,2012,TOYOTA,0
4436,4436, HONDA JAZZ 1.5 S i-VTEC,258000.0,2010,HONDA,0
4437,4437, ISUZU D-MAX 3.0 SLX Super Titanium,379000.0,2011,ISUZU,134850
4438,4438, MAZDA 3 2.0 R Sport,179000.0,2006,MAZDA,50000
4439,4439, HONDA CITY 1.5 SV i-VTEC,334000.0,2013,HONDA,116000
4440,4440, BMW 528I Luxury,1190000.0,2015,BMW,132230
4441,4441, BMW 730LD,1009000.0,2012,BMW,102732
4442,4442, BMW 320D M Sport Touring,1490000.0,2018,BMW,78794
4443,4443, BMW 520I SE,998000.0,2014,BMW,90000
4444,4444, MERCEDES BENZ C220,1850000.0,2021,MERCEDES,49607
4445,4445, TOYOTA ALPHARD 2.5 S C-Package,3190000.0,2020,TOYOTA,30000
4446,4446, TOYOTA ALPHARD 2.5 S C-Package,3499000.0,2021,TOYOTA,17907
4447,4447, TOYOTA ALPHARD 2.5 S C-Package,3490000.0,2021,TOYOTA,12000
4448,4448, MERCEDES BENZ E300 BlueTEC HYBRID,989000.0,2014,MERCEDES,86000
4449,4449, BMW X2,1990000.0,2019,BMW,991
4450,4450, MERCEDES BENZ E250 AMG Dynamic,1840000.0,2016,MERCEDES,38000
4451,4451, PORSCHE CAYENNE S E-Hybrid,3890000.0,2015,PORSCHE,60000
4452,4452, MERCEDES BENZ C350 E,1350000.0,2018,MERCEDES,38000
4453,4453, TOYOTA FORTUNER 2.8 V 4WD,999000.0,2017,TOYOTA,240000
4454,4454, HONDA CR-V 2.0 E 4WD,358000.0,2011,HONDA,280000
4455,4455, HONDA ACCORD 2.4 EL NAVI,418000.0,2011,HONDA,0
4456,4456, TOYOTA ALPHARD 2.5 HYBRID X E-Four 4WD,1950000.0,2015,TOYOTA,80000
4457,4457, SUZUKI SWIFT 1.2 GL,239000.0,2013,SUZUKI,240000
4458,4458, TOYOTA CAMRY 2.4 V,318000.0,2009,TOYOTA,100000
4459,4459, BMW X1 sDrive20d,1590000.0,2020,BMW,42000
4460,4460, BMW 320D LUXURY,1280000.0,2018,BMW,50000
4461,4461, MERCEDES BENZ E250 CGI AMG Avantgarde,1080000.0,2012,MERCEDES,84286
4462,4462, TOYOTA CAMRY 2.4 Q,199000.0,2003,TOYOTA,180000
4463,4463, MITSUBISHI PAJERO SPORT 2.5 GT 4WD,489000.0,2012,MITSUBISHI,296875
4464,4464, SUZUKI SWIFT 1.2 GL,269000.0,2015,SUZUKI,90835
4465,4465, HONDA BRIO AMAZE,249000.0,2013,HONDA,123527
4466,4466, MITSUBISHI TRITON 2.4 MEGACAB PLUS GLS,419000.0,2015,MITSUBISHI,0
4467,4467, HONDA MOBILIO 1.5 S,379000.0,2014,HONDA,90212
4468,4468, MAZDA 2 1.3 Sports High Plus,389000.0,2018,MAZDA,79636
4469,4469, TOYOTA VIOS 1.5 G,219000.0,2008,TOYOTA,193116
4470,4470, MITSUBISHI PAJERO SPORT 3.0 GT,479000.0,2014,MITSUBISHI,189159
4471,4471, TOYOTA CHR Mid,759000.0,2019,TOYOTA,33929
4472,4472, MITSUBISHI PAJERO SPORT 3.0 GT,479000.0,2013,MITSUBISHI,175573
4473,4473, ISUZU GRAND ADVENTURE 3.0 4x2,199000.0,2002,ISUZU,262438
4474,4474, SUZUKI SWIFT 1.2 GLX,279000.0,2013,SUZUKI,149843
4475,4475, MITSUBISHI TRITON 2.4 GLS-Limited Plus,429000.0,2016,MITSUBISHI,247295
4476,4476, TOYOTA ALTIS,229000.0,2009,TOYOTA,207338
4477,4477, TOYOTA INNOVA 2.0 G,339000.0,2012,TOYOTA,166140
4478,4478, MITSUBISHI TRITON 2.4 PLUS CNG,309000.0,2012,MITSUBISHI,0
4479,4479, SUZUKI SWIFT 1.2 GL,239000.0,2013,SUZUKI,0
4480,4480, TOYOTA COMMUTER 2.5,529000.0,2013,TOYOTA,117756
4481,4481, TOYOTA COMMUTER 2.5,519000.0,2012,TOYOTA,225969
4482,4482, SUZUKI SWIFT 1.2 GLX,279000.0,2013,SUZUKI,140616
4483,4483, SUZUKI SWIFT 1.2 GL,269000.0,2013,SUZUKI,104229
4484,4484, TOYOTA CAMRY 2.4 Q,189000.0,2002,TOYOTA,0
4485,4485, TOYOTA YARIS ATIV 1.2 E,389000.0,2018,TOYOTA,62729
4486,4486, HONDA CITY 1.5 S CNG,329000.0,2014,HONDA,84418
4487,4487, TOYOTA VIOS 1.5 J,239000.0,2010,TOYOTA,115922
4488,4488, NISSAN ALMERA 1.2 E,299000.0,2017,NISSAN,72067
4489,4489, MAZDA 3 2.0 S Sports,469000.0,2016,MAZDA,150320
4490,4490, MAZDA CX-3 1.5 XDL,579000.0,2017,MAZDA,117846
4491,4491, HONDA ACCORD 2.0 Hybrid TECH i-VTEC,888000.0,2018,HONDA,103260
4492,4492, ISUZU D-MAX 2.5 Hi-Lander Z Prestige Ddi VGS Turbo,498000.0,2012,ISUZU,224489
4493,4493, TOYOTA CAMRY 2.0 G,388000.0,2012,TOYOTA,160535
4494,4494, AUDI Q5 TFSI,748000.0,2011,AUDI,239612
4495,4495, HONDA CIVIC 1.8 E i-VTEC,598000.0,2016,HONDA,143727
4496,4496, TOYOTA YARIS 1.2 E,358000.0,2017,TOYOTA,150111
4497,4497, MAZDA 2 1.5 XD High,398000.0,2015,MAZDA,142604
4498,4498, MAZDA CX-5 2.0 SP,848000.0,2018,MAZDA,135618
4499,4499, MAZDA 2 1.3 High Plus,398000.0,2016,MAZDA,98910
4500,4500, TOYOTA VIOS 1.5 E,329000.0,2016,TOYOTA,183099
4501,4501, HONDA MOBILIO 1.5 RS,429000.0,2016,HONDA,141919
4502,4502, TOYOTA HILUX REVO 2.4 J,379000.0,2016,TOYOTA,123982
4503,4503, TOYOTA COMMUTER 2.5,489000.0,2009,TOYOTA,124067
4504,4504, TOYOTA VIOS 1.5 E,219000.0,2009,TOYOTA,185209
4505,4505, TOYOTA CAMRY 2.4 Q,199000.0,2003,TOYOTA,185029
4506,4506, TOYOTA HILUX VIGO CHAMP,269000.0,2014,TOYOTA,80527
4507,4507, MERCEDES BENZ E300,958000.0,2014,MERCEDES,211044
4508,4508, MAZDA CX-3 2.0 SP,538000.0,2016,MAZDA,55000
4509,4509, TOYOTA SIENTA 1.5 V,628000.0,2019,TOYOTA,75060
4510,4510, TOYOTA VIOS 1.5 J,329000.0,2013,TOYOTA,176320
4511,4511, TOYOTA VIOS 1.5 J,189000.0,2008,TOYOTA,273683
4512,4512, TOYOTA FORTUNER 3.0 V,559000.0,2009,TOYOTA,262918
4513,4513, HONDA ACCORD 2.4 EL NAVI,598000.0,2015,HONDA,134341
4514,4514, MERCEDES BENZ C200 CGI,568000.0,2011,MERCEDES,161532
4515,4515, FORD ECOSPORT 1.5 Titanium,348000.0,2016,FORD,185419
4516,4516, TOYOTA CAMRY 2.5 Hybrid,548000.0,2013,TOYOTA,220541
4517,4517, HONDA MOBILIO 1.5 S,358000.0,2015,HONDA,0
4518,4518, TOYOTA ALTIS 1.8 E,425000.0,2015,TOYOTA,148885
4519,4519, TOYOTA YARIS 1.5 E,248000.0,2013,TOYOTA,135086
4520,4520, HONDA ACCORD 2.4 EL NAVI,438000.0,2012,HONDA,131812
4521,4521, HONDA HR-V 1.8 EL,688000.0,2017,HONDA,140254
4522,4522, MERCEDES BENZ E250 AMG,1250000.0,2011,MERCEDES,0
4523,4523, TOYOTA CAMRY 2.0 G,388000.0,2010,TOYOTA,159358
4524,4524, MAZDA CX-5 2.2 XDL 4WD,548000.0,2014,MAZDA,35592
4525,4525, MAZDA 3,458000.0,2014,MAZDA,161744
4526,4526, HONDA CR-V,434000.0,2011,HONDA,203613
4527,4527, HONDA CR-V 1.6 DT EL 4WD,1028000.0,2018,HONDA,97139
4528,4528, ISUZU D-MAX 1.9 S,498000.0,2020,ISUZU,38166
4529,4529, MERCEDES BENZ C250,2080000.0,2017,MERCEDES,119514
4530,4530, MINI COOPER Countryman,958000.0,2015,MINI,82534
4531,4531, TOYOTA VIOS 1.5 ES,288000.0,2012,TOYOTA,0
4532,4532, MERCEDES BENZ SL500 Roadster,2200000.0,2006,MERCEDES,0
4533,4533, FORD FIESTA 1.5 Sport,218000.0,2016,FORD,54371
4534,4534, HONDA ACCORD 2.0 EL i-VTEC,429000.0,2011,HONDA,150239
4535,4535, HONDA CR-V 2.0 E 4WD,359000.0,2009,HONDA,233430
4536,4536, NISSAN NOTE 1.2 VL,398000.0,2018,NISSAN,35723
4537,4537, MAZDA 2 1.5 Groove,228000.0,2011,MAZDA,173242
4538,4538, TOYOTA HILUX VIGO CHAMP,449000.0,2014,TOYOTA,243892
4539,4539, BMW 318I,259000.0,2000,BMW,239753
4540,4540, MITSUBISHI TRITON 2.5 GLX,399000.0,2017,MITSUBISHI,56796
4541,4541, HONDA BR-V 1.5 SV,529000.0,2018,HONDA,57005
4542,4542, FORD FIESTA 1.5 Sport,198000.0,2012,FORD,137343
4543,4543, TOYOTA FORTUNER 3.0 V,698000.0,2014,TOYOTA,199504
4544,4544, SUZUKI SWIFT 1.2 GA,328000.0,2017,SUZUKI,54167
4545,4545, TOYOTA CHR Mid,748000.0,2018,TOYOTA,73168
4546,4546, HONDA CITY S,498000.0,2020,HONDA,26942
4547,4547, TOYOTA AVANZA 1.5 G,318000.0,2013,TOYOTA,95602
4548,4548, TOYOTA CAMRY 2.5 Hybrid,498000.0,2013,TOYOTA,202449
4549,4549, HONDA CR-V 2.0 E 4WD,488000.0,2014,HONDA,170799
4550,4550, NISSAN NOTE 1.2 VL,358000.0,2018,NISSAN,112699
4551,4551, SUZUKI CIAZ 1.2 GLX,378000.0,2019,SUZUKI,118639
4552,4552, TOYOTA ALTIS 1.8 S,438000.0,2015,TOYOTA,187661
4553,4553, HONDA CR-V 2.0 E 4WD,318000.0,2007,HONDA,199477
4554,4554, HONDA BR-V 1.5 SV,529000.0,2018,HONDA,111531
4555,4555, MITSUBISHI TRITON 2.4 GLS Plus,439000.0,2015,MITSUBISHI,124735
4556,4556, ISUZU D-MAX 2.5 Hi-Lander Z Prestige Ddi VGS Turbo,439000.0,2012,ISUZU,182954
4557,4557, TOYOTA YARIS 1.2 E,419000.0,2018,TOYOTA,30216
4558,4558, TOYOTA HILUX REVO 2.4 Prerunner E Plus,588000.0,2019,TOYOTA,98118
4559,4559, FORD ECOSPORT 1.5 Titanium,319000.0,2014,FORD,126678
4560,4560, TOYOTA YARIS 1.2 E,419000.0,2018,TOYOTA,93172
4561,4561, TOYOTA VIOS 1.5 E,329000.0,2014,TOYOTA,115650
4562,4562, TOYOTA VIOS 1.5 J,338000.0,2015,TOYOTA,0
4563,4563, FORD ECOSPORT 1.5 Trend,338000.0,2015,FORD,0
4564,4564, FORD RANGER 2.2 Hi-Rider WildTrak TDCi,458000.0,2013,FORD,190121
4565,4565, HONDA CIVIC 1.5 Turbo RS,748000.0,2016,HONDA,149896
4566,4566, HONDA ACCORD 2.4 EL NAVI,368000.0,2009,HONDA,171924
4567,4567, HONDA ACCORD 2.0 EL,348000.0,2008,HONDA,185400
4568,4568, HONDA CIVIC 1.8 EL i-VTEC,689000.0,2016,HONDA,101092
4569,4569, TOYOTA YARIS ATIV 1.2 S,448000.0,2018,TOYOTA,67099
4570,4570, MITSUBISHI XPANDER 1.5 GT,619000.0,2019,MITSUBISHI,36720
4571,4571, TOYOTA VIOS 1.5 E,319000.0,2014,TOYOTA,141207
4572,4572, FORD RANGER 2.5 Hi-Rider WildTrak XLT,349000.0,2011,FORD,162265
4573,4573, HONDA JAZZ 1.5 SV i-VTEC,498000.0,2014,HONDA,70063
4574,4574, FORD FIESTA 1.4 Style,169000.0,2012,FORD,100000
4575,4575, TOYOTA CHR Mid,749000.0,2019,TOYOTA,86529
4576,4576, ISUZU D-MAX 2.5 Hi-Lander Z Prestige Ddi VGS Turbo,449000.0,2012,ISUZU,0
4577,4577, HONDA ACCORD 2.0 EL NAVI,558000.0,2013,HONDA,162367
4578,4578, FORD RANGER 2.2 Hi-Rider XLT,388000.0,2012,FORD,230000
4579,4579, NISSAN NOTE 1.2 VL,399000.0,2019,NISSAN,29000
4580,4580, FORD RANGER 2.0 Raptor 4WD,1198000.0,2019,FORD,0
4581,4581, SUZUKI SWIFT 1.2 Sai,378000.0,2017,SUZUKI,0
4582,4582, TOYOTA HILUX VIGO CHAMP,498000.0,2014,TOYOTA,115848
4583,4583, TOYOTA AVANZA 1.3 S,179000.0,2005,TOYOTA,0
4584,4584, MAZDA BT-50 PRO 2.2 Hi-Racer,389000.0,2017,MAZDA,209333
4585,4585, HONDA ACCORD 2.0 EL i-VTEC,799000.0,2017,HONDA,39592
4586,4586, MAZDA 3 2.0 Maxx,328000.0,2015,MAZDA,0
4587,4587, SUZUKI SWIFT 1.2 GL,328000.0,2017,SUZUKI,74076
4588,4588, TOYOTA HILUX REVO 2.4 Prerunner E Plus,658000.0,2019,TOYOTA,33035
4589,4589, VOLVO V40 2.0 Cross Country T5,598000.0,2015,VOLVO,152772
4590,4590, TOYOTA AVANZA 1.5 J,199000.0,2008,TOYOTA,155000
4591,4591, MITSUBISHI TRITON 2.4 GLX Plus,399000.0,2015,MITSUBISHI,62000
4592,4592, ISUZU D-MAX,539000.0,2018,ISUZU,78078
4593,4593, ISUZU D-MAX 2.5 S,429000.0,2012,ISUZU,61000
4594,4594, ISUZU D-MAX 2.5 Hi-Lander Z,559000.0,2015,ISUZU,57803
4595,4595, ISUZU D-MAX 2.5 EX Super Titanium,299000.0,2011,ISUZU,155459
4596,4596, TOYOTA FORTUNER 2.7 V,399000.0,2007,TOYOTA,154181
4597,4597, TOYOTA ALTIS 1.8 G,259000.0,2009,TOYOTA,266169
4598,4598, ISUZU D-MAX 1.9 L,699000.0,2021,ISUZU,8311
4599,4599, ISUZU MU-X 1.9,739000.0,2017,ISUZU,0
4600,4600, ISUZU D-MAX 2.5 Hi-Lander Z,429000.0,2012,ISUZU,248671
4601,4601, TOYOTA YARIS ATIV 1.2 E,379000.0,2017,TOYOTA,137032
4602,4602, TOYOTA YARIS ATIV 1.2 S,439000.0,2018,TOYOTA,76000
4603,4603, TOYOTA YARIS ATIV 1.2 E,399000.0,2018,TOYOTA,75000
4604,4604, VOLVO V70 2.3,249000.0,2003,VOLVO,0
4605,4605, HONDA JAZZ,159000.0,2004,HONDA,180996
4606,4606, MERCEDES BENZ C220 Elegance,129000.0,1995,MERCEDES,260546
4607,4607, SUZUKI SWIFT 1.2 GL,298000.0,2017,SUZUKI,0
4608,4608, TOYOTA HILUX REVO 2.4 J Plus,439000.0,2018,TOYOTA,112442
4609,4609, TOYOTA HILUX REVO 2.8 G 4WD,819000.0,2017,TOYOTA,178886
4610,4610, TOYOTA YARIS ATIV 1.2 E,409000.0,2019,TOYOTA,43000
4611,4611, TOYOTA HILUX VIGO 2.7 G 4WD,349000.0,2006,TOYOTA,246216
4612,4612, NISSAN CEFIRO 2.0 Executive,159000.0,2002,NISSAN,94000
4613,4613, FORD FIESTA 1.5 Sport,199000.0,2014,FORD,119875
4614,4614, MITSUBISHI TRITON 2.5 GLS Plus,289000.0,2009,MITSUBISHI,226125
4615,4615, HONDA CIVIC 1.8 E i-VTEC,619000.0,2017,HONDA,0
4616,4616, BMW X1 sDrive18d,1199000.0,2018,BMW,0
4617,4617, TOYOTA YARIS 1.2 E,368000.0,2017,TOYOTA,0
4618,4618, MAZDA BT-50 PRO 2.2 Hi-Racer,379000.0,2017,MAZDA,135156
4619,4619, MERCEDES BENZ E200,999000.0,2011,MERCEDES,66533
4620,4620, MERCEDES BENZ CLS220 CDI,3990000.0,2022,MERCEDES,4000
4621,4621, FORD ECOSPORT 1.5 Titanium,319000.0,2014,FORD,130000
4622,4622, TOYOTA ALPHARD 2.5 S C-Package,2490000.0,2015,TOYOTA,98655
4623,4623, MAZDA BT-50 PRO 2.2 Hi-Racer,379000.0,2016,MAZDA,250000
4624,4624, HONDA ACCORD 2.0 EL NAVI,498000.0,2013,HONDA,0
4625,4625, MITSUBISHI PAJERO SPORT 2.5 GT,588000.0,2015,MITSUBISHI,0
4626,4626, HONDA JAZZ 1.5 V i-VTEC,335000.0,2012,HONDA,96300
4627,4627, TOYOTA VIOS 1.5 J,239000.0,2010,TOYOTA,115922
4628,4628, NISSAN ALMERA 1.2 E,299000.0,2017,NISSAN,70000
4629,4629, HONDA CITY 1.5 SV i-VTEC,334000.0,2013,HONDA,110000
4630,4630, MERCEDES BENZ E250 CGI Blue EFFICIENCY,1359000.0,2011,MERCEDES,0
4631,4631, NISSAN MARCH 1.2 VL,229000.0,2012,NISSAN,0
4632,4632, FORD RANGER 2.5 XLT 4WD,159000.0,2000,FORD,291043
4633,4633, SUZUKI SWIFT 1.2 GLX,419000.0,2019,SUZUKI,33333
4634,4634, TOYOTA ALTIS 1.6 E,229000.0,2010,TOYOTA,0
4635,4635, KIA CARENS 2.0 CRDi Standard,159000.0,2007,KIA,246000
4636,4636, MITSUBISHI SPACE WAGON 2.4 GLS Limited,289000.0,2008,MITSUBISHI,0
4637,4637, TOYOTA ALTIS 1.6 E CNG,289000.0,2011,TOYOTA,258804
4638,4638, HONDA ACCORD 2.0 EL,399000.0,2012,HONDA,170495
4639,4639, MITSUBISHI STRADA G-WAGON 2.8 GLS 4WD,169000.0,2002,MITSUBISHI,221999
4640,4640, MITSUBISHI PAJERO SPORT 3.2 GT 4WD,439000.0,2011,MITSUBISHI,296987
4641,4641, FORD RANGER 2.2 Hi-Rider XLT,389000.0,2012,FORD,178598
4642,4642, NISSAN JUKE 1.6 V,349000.0,2014,NISSAN,184003
4643,4643, BMW 330E Plugin Hybrid,1469000.0,2018,BMW,20000
4644,4644, MERCEDES BENZ E250 CGI AMG Avantgarde,990000.0,2011,MERCEDES,21281
4645,4645, BMW 330I,2689000.0,2022,BMW,0
4646,4646, MERCEDES BENZ C350 E,1290000.0,2016,MERCEDES,90000
4647,4647, BMW 320D Sport,1590000.0,2017,BMW,69000
4648,4648, TOYOTA HILUX REVO 2.4 J,529000.0,2020,TOYOTA,170000
4649,4649, MERCEDES BENZ C200,2990000.0,2020,MERCEDES,7000
4650,4650, PORSCHE BOXSTER 2.9,3190000.0,2012,PORSCHE,50000
4651,4651, FORD TERRITORY 2.7 4WD,689000.0,2013,FORD,60000
4652,4652, FORD RANGER 2.2 XL,379000.0,2020,FORD,50000
4653,4653, NISSAN FRONTIER NAVARA 2.5 Calibre,489000.0,2018,NISSAN,140000
4654,4654, TOYOTA 4RUNNER 3.0,519000.0,2010,TOYOTA,300000
4655,4655, TOYOTA HILUX REVO 2.4 J,389000.0,2017,TOYOTA,150000
4656,4656, TOYOTA HILUX REVO 2.4 J,399000.0,2018,TOYOTA,80000
4657,4657, FORD RANGER 2.2 XL,399000.0,2017,FORD,50000
4658,4658, ISUZU D-MAX 2.5 Hi-Lander Ddi i-TEQ,399000.0,2014,ISUZU,110000
4659,4659, HONDA CR-V 2.4 EL 4WD,359000.0,2009,HONDA,174000
4660,4660, HONDA CR-V 2.4 EL 4WD,319000.0,2007,HONDA,180000
4661,4661, MITSUBISHI TRITON 2.5 GLS,449000.0,2015,MITSUBISHI,190000
4662,4662, TOYOTA ALTIS 2.0 V,129000.0,2005,TOYOTA,0
4663,4663, NISSAN FRONTIER KING CAB YD-Di,149000.0,2006,NISSAN,400000
4664,4664, FORD RANGER 2.0 Limited 4WD,749000.0,2019,FORD,20000
4665,4665, HONDA CITY 1.5 S i-VTEC,429000.0,2019,HONDA,20000
4666,4666, MERCEDES BENZ E200,990000.0,2011,MERCEDES,96338
4667,4667, HONDA CIVIC 1.8 S i-VTEC,218000.0,2007,HONDA,0
4668,4668, HONDA CIVIC 1.8 S i-VTEC,358000.0,2012,HONDA,0
4669,4669, MERCEDES BENZ C43 AMG,3158000.0,2020,MERCEDES,40335
4670,4670, MERCEDES BENZ E200,1610000.0,2015,MERCEDES,83000
4671,4671, MERCEDES BENZ C300 AMG Dynamic,2070000.0,2019,MERCEDES,42992
4672,4672, MITSUBISHI TRITON 2.5 GLX,359000.0,2015,MITSUBISHI,125141
4673,4673, ISUZU D-MAX 2.5 Hi-Lander Z-Prestige,579000.0,2015,ISUZU,122153
4674,4674, TOYOTA CAMRY 2.4 Hybrid Extremo,349000.0,2011,TOYOTA,200000
4675,4675, MERCEDES BENZ CLS 350 CDI,3390000.0,2021,MERCEDES,58000
4676,4676, BMW X3 xDrive20d,1990000.0,2018,BMW,85266
4677,4677, BMW X3 xDrive20d,1799000.0,2017,BMW,78000
4678,4678, MERCEDES BENZ C250 AMG Dynamic,2099000.0,2018,MERCEDES,60349
4679,4679, MERCEDES BENZ C250,1990000.0,2018,MERCEDES,30965
4680,4680, MERCEDES BENZ S300,819000.0,2008,MERCEDES,90000
4681,4681, MERCEDES BENZ E300 Executive,797000.0,2014,MERCEDES,120000
4682,4682, BMW 525D,1039000.0,2013,BMW,80000
4683,4683, MERCEDES BENZ C350 E,1599000.0,2017,MERCEDES,20000
4684,4684, BMW 320D M Sport Touring,2190000.0,2020,BMW,8095
4685,4685, HONDA HR-V 1.8 EL,659000.0,2016,HONDA,166000
4686,4686, ISUZU D-MAX 2.5 Vcross L 4WD,499000.0,2013,ISUZU,0
4687,4687, HONDA HR-V 1.8 E,639000.0,2014,HONDA,135000
4688,4688, ISUZU D-MAX 2.5 EX,178000.0,2003,ISUZU,280000
4689,4689, HONDA CITY 1.5 SV i-VTEC,248000.0,2011,HONDA,130000
4690,4690, MERCEDES BENZ E300 AMG Dynamic,1150000.0,2017,MERCEDES,46996
4691,4691, MINI COOPER 1.6 Countryman S ALL4 4WD,838000.0,2011,MINI,94311
4692,4692, BMW SERIES 5,1990000.0,2019,BMW,50795
4693,4693, BMW X1 sDrive18i,765000.0,2016,BMW,73620
4694,4694, BMW Z4 sDrive20i,1990000.0,2012,BMW,50000
4695,4695, TOYOTA HILUX REVO 2.4 E Prerunner,469000.0,2016,TOYOTA,160000
4696,4696, BMW X1 sDrive18d,1359000.0,2018,BMW,121993
4697,4697, MERCEDES BENZ C350 E,1249000.0,2017,MERCEDES,40300
4698,4698, MERCEDES BENZ E350 2.0 e AMG Dynamic,2090000.0,2017,MERCEDES,92221
4699,4699, MERCEDES BENZ E350 D,1290000.0,2012,MERCEDES,131282
4700,4700, FORD RANGER 2.2 WildTrak 4WD,489000.0,2014,FORD,147111
4701,4701, HONDA CIVIC 1.7 EXi,98000.0,2001,HONDA,130000
4702,4702, SUZUKI SWIFT 1.2 GLX,258000.0,2012,SUZUKI,145000
4703,4703, LEXUS LS430 4.3,628000.0,2006,LEXUS,91599
4704,4704, HONDA JAZZ 1.5 V,338000.0,2011,HONDA,110000
4705,4705, TOYOTA CAMRY 2.0 G,368000.0,2010,TOYOTA,202000
4706,4706, MITSUBISHI MIRAGE 1.2 GLX,248000.0,2012,MITSUBISHI,69000
4707,4707, ISUZU MU-X,318000.0,2015,ISUZU,204000
4708,4708, MITSUBISHI LANCER 1.6 SEi,698000.0,1993,MITSUBISHI,250000
4709,4709, TOYOTA HILUX,177000.0,1981,TOYOTA,250000
